Target,Voc,Isc,Vmp,Imp,Pmp,T,G,I1,I2,I3,I4,I5,I6,I7,I8,L
3,101,54.95787091,66.80705401,50.5389956,3376.361409,43,787,8.393,8.393,8.393,8.393,86.32,8.393,8.393,8.393,5
3,101,55.41169638,68.29694832,49.61695119,3388.686351,44,793,8.695,8.695,8.695,8.695,86.7,8.695,8.695,8.695,5
3,101,55.90082863,65.64308971,52.02808145,3415.284018,44,800,8.677,8.677,8.677,8.677,8.677,86.7,8.677,8.677,6
3,101,56.38996088,68.57431085,50.28850722,3448.499726,44,807,8.664,8.664,8.664,8.664,8.664,86.69,8.664,8.664,6
3,101,56.87909314,67.73191689,51.4396801,3484.108137,44,814,8.648,8.648,8.648,8.648,8.648,86.69,8.648,8.648,6
3,101,57.40428811,67.64278171,51.78753253,3503.052758,45,821,8.951,8.951,8.951,8.951,8.951,87.05,8.951,8.951,6
3,101,57.89372784,65.61710838,53.74828777,3526.807224,45,828,8.934,8.934,8.934,8.934,8.934,87.06,8.934,8.934,6
3,101,58.45308753,68.41521936,52.11158968,3565.225839,45,836,8.918,8.918,8.918,8.918,8.918,87.06,8.918,8.918,6
3,101,58.87260729,68.93690648,52.03766263,3587.315483,45,842,8.906,8.906,8.906,8.906,8.906,87.05,8.906,8.906,6
3,101,59.39933965,66.53663458,54.30597654,3613.336916,46,849,9.21,9.21,9.21,9.21,9.21,87.43,9.21,9.21,6
3,101,59.88908686,68.86265855,52.7993683,3635.904871,46,856,9.195,9.195,9.195,9.195,9.195,87.44,9.195,9.195,6
3,101,60.37883406,67.04745797,54.81900563,3675.474976,46,863,9.18,9.18,9.18,9.18,9.18,87.42,9.18,9.18,6
3,101,60.93854516,66.728712,55.59262263,3709.624105,46,871,9.163,9.163,9.163,9.163,9.163,87.42,9.163,9.163,6
3,101,61.39685102,68.79858015,53.99675442,3714.900037,47,877,9.471,9.471,9.471,9.471,9.471,87.79,9.471,9.471,6
3,101,61.8869057,68.23234208,54.96662684,3750.501686,47,884,9.455,9.455,9.455,9.455,9.455,87.79,9.455,9.455,6
3,101,62.4469682,67.97173718,55.72627885,3787.81198,47,892,9.439,9.439,9.439,9.439,9.439,87.78,9.439,9.439,6
3,101,62.79700726,65.30328734,58.19470145,3800.305311,47,897,9.43,9.43,9.43,9.43,9.43,87.78,9.43,9.43,6
3,101,63.3968222,66.13145573,57.92969373,3830.974977,48,905,9.738,9.738,9.738,9.738,9.738,88.16,9.738,9.738,6
3,101,63.88718436,68.48596434,56.34141287,3858.595993,48,912,9.723,9.723,9.723,9.723,9.723,88.15,9.723,9.723,6
3,101,64.44759826,68.71520786,56.62969053,3891.320956,48,920,9.707,9.707,9.707,9.707,9.707,88.15,9.707,9.707,6
3,102,64.86790869,65.16523952,60.04092031,3912.580953,48,926,9.694,9.694,9.694,9.694,9.694,88.15,9.694,9.694,6
3,102,65.35827085,67.63297751,58.47374177,3954.753262,48,933,9.68,9.68,9.68,9.68,9.68,88.14,9.68,9.68,6
3,101,65.88992285,66.5989136,59.63898861,3971.89185,49,940,9.99,9.99,9.99,9.99,9.99,9.99,88.52,9.99,7
3,101,66.38059249,66.53596917,60.15227609,4002.289987,49,947,9.977,9.977,9.977,9.977,9.977,9.977,88.51,9.977,7
3,102,66.87126212,67.71192422,59.56155087,4033.027219,49,954,9.96,9.96,9.96,9.96,9.96,9.96,88.51,9.96,7
3,102,67.36193176,66.52093589,61.0746789,4062.7448,49,961,9.949,9.949,9.949,9.949,9.949,9.949,88.51,9.949,7
3,102,67.8526014,68.27865088,59.92837332,4091.82848,49,968,9.935,9.935,9.935,9.935,9.935,9.935,88.5,9.935,7
3,102,68.38609827,65.65501619,62.52810412,4105.283689,50,975,10.24,10.24,10.24,10.24,10.24,10.24,88.88,10.24,7
3,102,68.94721497,68.19237762,60.7598967,4143.36182,50,983,10.23,10.23,10.23,10.23,10.23,10.23,88.87,10.23,7
3,102,69.3680525,65.30932555,63.72043082,4161.538361,50,989,10.22,10.22,10.22,10.22,10.22,10.22,88.87,10.22,7
3,102,69.85902961,68.11830655,61.66794862,4200.716229,50,996,10.2,10.2,10.2,10.2,10.2,10.2,88.87,10.2,7
3,102,70.35000673,69.51754759,60.69373095,4219.27933,50,1003,10.19,10.19,10.19,10.19,10.19,10.19,88.87,10.19,7
3,102,70.88534846,67.63396531,62.82296889,4248.966499,51,1010,10.51,10.51,10.51,10.51,10.51,10.51,89.24,10.51,7
3,102,71.37663305,65.60701215,65.12073982,4272.377169,51,1017,10.5,10.5,10.5,10.5,10.5,10.5,89.25,10.5,7
3,102,71.86791765,69.28666074,62.04330918,4298.773714,51,1024,10.48,10.48,10.48,10.48,10.48,10.48,89.23,10.48,7
3,102,72.35920224,65.55934146,66.07166414,4331.61479,51,1031,10.47,10.47,10.47,10.47,10.47,10.47,89.23,10.47,7
3,102,72.85048683,68.76460596,63.48679769,4365.644627,51,1038,10.45,10.45,10.45,10.45,10.45,10.45,89.23,10.45,7
3,102,73.38767343,67.53982376,64.94854404,4386.613218,52,1045,10.77,10.77,10.77,10.77,10.77,10.77,89.6,10.77,7
3,102,73.94949294,67.52231396,65.48787478,4421.892842,52,1053,10.76,10.76,10.76,10.76,10.76,10.76,89.6,10.76,7
3,102,74.44108501,67.14406012,66.30671974,4452.102376,52,1060,10.74,10.74,10.74,10.74,10.74,10.74,89.6,10.74,7
3,102,74.90927408,69.00124613,64.55172199,4454.149257,53,1066,11.07,11.07,11.07,11.07,11.07,11.07,89.97,11.07,7
3,102,75.40117363,68.19140991,65.85876275,4491.001887,53,1073,11.06,11.06,11.06,11.06,11.06,11.06,89.97,11.06,7
3,102,75.96334454,67.39475556,67.19161749,4528.362637,53,1080,11.04,11.04,11.04,11.04,11.04,11.04,11.04,89.96,8
3,102,76.38497272,68.04262775,66.91471651,4553.053146,53,1087,11.03,11.03,11.03,11.03,11.03,11.03,11.03,89.96,8
3,102,77.017415,68.15745957,67.36961591,4591.741873,53,1096,11.01,11.01,11.01,11.01,11.01,11.01,11.01,89.96,8
3,102,77.36877182,68.25433767,67.58749865,4613.139955,53,1101,11,11,11,11,11,11,11,89.96,8
3,102,77.86067137,68.16795579,68.12697338,4644.076509,53,1108,10.98,10.98,10.98,10.98,10.98,10.98,10.98,89.95,8
3,102,78.4015477,64.9742623,71.47844249,4644.25907,54,1115,11.31,11.31,11.31,11.31,11.31,11.31,11.31,90.33,8
3,102,78.89375472,67.18311692,69.81776163,4690.574843,54,1122,11.3,11.3,11.3,11.3,11.3,11.3,11.3,90.32,8
3,102,79.45627704,68.61802734,68.8135672,4721.851235,54,1130,11.28,11.28,11.28,11.28,11.28,11.28,11.28,90.32,8
3,102,79.87816877,67.35275468,70.5425436,4751.234633,54,1136,11.27,11.27,11.27,11.27,11.27,11.27,11.27,90.32,8
3,102,80.3703758,66.84239472,71.5121165,4780.041119,54,1143,11.26,11.26,11.26,11.26,11.26,11.26,11.26,90.31,8
3,102,80.86258283,67.30507618,71.49041519,4811.66784,54,1150,11.24,11.24,11.24,11.24,11.24,11.24,11.24,90.31,8
3,102,81.35478985,69.068227,70.03243572,4837.016168,54,1157,11.23,11.23,11.23,11.23,11.23,11.23,11.23,90.31,8
3,102,81.898126,65.78664847,73.69385297,4848.0716,55,1164,11.55,11.55,11.55,11.55,11.55,11.55,11.55,90.68,8
3,102,82.3906405,66.31213581,73.62878431,4882.481945,55,1171,11.54,11.54,11.54,11.54,11.54,11.54,11.54,90.68,8
3,102,82.88315501,68.04980416,72.25962622,4917.253413,55,1178,11.53,11.53,11.53,11.53,11.53,11.53,11.53,90.68,8
3,102,83.37566951,65.89429137,74.94235595,4938.273439,55,1185,11.52,11.52,11.52,11.52,11.52,11.52,11.52,90.67,8
3,102,83.86818401,68.11754796,73.0772255,4977.841412,55,1192,11.5,11.5,11.5,11.5,11.5,11.5,11.5,90.67,8
3,102,84.36069852,67.13323804,74.58385367,5007.055602,55,1199,11.49,11.49,11.49,11.49,11.49,11.49,11.49,90.67,8
3,102,84.43105773,69.55511652,71.96002794,5005.188128,55,1200,11.49,11.49,11.49,11.49,11.49,11.49,11.49,90.67,8
3,102,84.48376817,66.9479906,74.61251165,4995.157728,56,1200,11.82,11.82,11.82,11.82,11.82,11.82,11.82,91.05,8
4,123,5.971944772,105.8033571,5.693388239,602.3795889,7,100,0,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1
4,123,6.569139249,106.4354664,6.250769298,665.3035453,7,110,0,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1
4,123,6.80801704,107.8246928,6.409815637,691.1364021,7,114,0,1.605,1.605,1.605,1.605,1.605,1.605,1.605,1
4,123,7.409977419,105.2593284,7.102826238,747.6387198,8,124,0,1.712,1.712,1.712,1.712,1.712,1.712,1.712,1
4,124,7.708766831,109.5763401,7.107540914,778.8183202,8,129,0,1.685,1.685,1.685,1.685,1.685,1.685,1.685,1
4,124,8.18682989,109.6440065,7.565119832,829.4700481,8,137,0,1.642,1.642,1.642,1.642,1.642,1.642,1.642,1
4,123,8.556369506,108.0835645,7.977238034,862.2083213,10,143,0,1.951,1.951,1.951,1.951,1.951,1.951,1.951,1
4,123,8.975212769,107.6388976,8.425030578,906.8610034,10,150,0,1.917,1.917,1.917,1.917,1.917,1.917,1.917,1
4,123,9.274386528,106.062105,8.828661316,936.3864036,10,155,0,1.891,1.891,1.891,1.891,1.891,1.891,1.891,1
4,123,9.765594252,104.8419513,9.323946899,977.5407872,12,163,0,2.219,2.219,2.219,2.219,2.219,2.219,2.219,1
4,123,10.1849756,105.3239964,9.702063728,1021.860125,12,170,0,2.185,2.185,2.185,2.185,2.185,2.185,2.185,1
4,123,10.60435695,106.7040198,10.00111894,1067.159594,12,177,0,2.151,2.151,2.151,2.151,2.151,2.151,2.151,1
4,122,11.03788226,106.4986993,10.33886079,1101.075226,14,184,0,2.509,2.509,2.509,2.509,2.509,2.509,2.509,1
4,123,11.4578017,107.3774089,10.6201472,1140.363889,14,191,0,2.477,2.477,2.477,2.477,2.477,2.477,2.477,1
4,123,11.81773264,105.2676884,11.21948929,1181.049703,14,197,0,2.45,2.45,2.45,2.45,2.45,2.45,2.45,1
4,122,12.31339879,104.2076532,11.70575791,1219.82956,16,205,0,2.828,2.828,2.828,2.828,2.828,2.828,2.828,1
4,122,12.73385631,105.0684451,12.03351899,1264.34313,16,212,0,2.797,2.797,2.797,2.797,2.797,2.797,2.797,1
4,123,13.09424847,104.9744264,12.39296351,1300.944236,16,218,0,2.771,2.771,2.771,2.771,2.771,2.771,2.771,1
4,122,13.59214383,102.3495531,13.02054152,1332.646605,18,226,0,3.172,3.172,3.172,3.172,3.172,3.172,3.172,1
4,122,13.9529972,103.9623875,13.22769519,1375.182773,18,232,0,3.148,3.148,3.148,3.148,3.148,3.148,3.148,1
4,122,14.43413504,104.0066328,13.68966491,1423.815951,18,240,3.115,0,3.115,3.115,3.115,3.115,3.115,3.115,2
4,122,14.87411738,103.8699828,14.01359612,1455.591989,20,247,3.543,0,3.543,3.543,3.543,3.543,3.543,3.543,2
4,122,15.29565107,104.8903204,14.27791101,1497.614661,20,254,3.515,0,3.515,3.515,3.515,3.515,3.515,3.515,2
4,121,15.72721622,103.4897154,14.82472078,1534.206135,21,261,3.724,0,3.724,3.724,3.724,3.724,3.724,3.724,2
4,122,16.14901895,101.3697713,15.4671416,1567.900606,21,268,3.697,0,3.697,3.697,3.697,3.697,3.697,3.697,2
4,121,16.39004909,102.9451526,15.53535346,1599.289333,21,272,3.681,0,3.681,3.681,3.681,3.681,3.681,3.681,2
4,121,16.88287107,104.9409202,15.62027894,1639.206445,22,280,3.891,0,3.891,3.891,3.891,3.891,3.891,3.891,2
4,121,17.36523881,104.1000343,16.23756447,1690.331018,22,288,3.86,0,3.86,3.86,3.86,3.86,3.86,3.86,2
4,121,17.90790252,103.4807786,16.85971545,1744.656482,22,297,3.827,0,3.827,3.827,3.827,3.827,3.827,3.827,2
4,121,18.28132404,105.4415639,16.73526888,1764.592922,23,303,4.05,0,4.05,4.05,4.05,4.05,4.05,4.05,2
4,121,18.70366486,102.0058422,17.76725729,1812.364043,23,310,4.025,0,4.025,4.025,4.025,4.025,4.025,4.025,2
4,121,19.12600568,105.801251,17.44754605,1845.9722,23,317,3.999,0,3.999,3.999,3.999,3.999,3.999,3.999,2
4,121,19.56079934,103.5696617,18.25977393,1891.158608,24,324,4.223,0,4.223,4.223,4.223,4.223,4.223,4.223,2
4,121,19.98340921,103.0272594,18.76707518,1933.520324,24,331,4.199,0,4.199,4.199,4.199,4.199,4.199,4.199,2
4,121,20.40601907,102.9021553,19.19528368,1975.236062,24,338,4.2,0,4.2,4.2,4.2,4.2,4.2,4.2,2
4,121,20.8418889,102.5521374,19.56019234,2005.939533,25,345,4.405,0,4.405,4.405,4.405,4.405,4.405,4.405,2
4,121,21.2647678,103.0975771,19.88817152,2050.422296,25,352,4.38,0,4.38,4.38,4.38,4.38,4.38,4.38,2
4,121,21.68764671,100.6117169,20.70577552,2083.243624,25,359,4.357,0,4.357,4.357,4.357,4.357,4.357,4.357,2
4,120,22.19209519,101.1000002,21.00698493,2123.806181,26.5,367,4.72,0,4.72,4.72,4.72,4.72,4.72,4.72,2
4,121,22.55490873,101.8151931,21.23027656,2161.564707,26.5,373,4.701,0,4.701,4.701,4.701,4.701,4.701,4.701,2
4,121,23.03133832,104.504297,21.08478713,2203.450857,26,381,4.54,4.54,0,4.54,4.54,4.54,4.54,4.54,3
4,121,23.40891078,100.7634824,22.19351711,2236.296071,27,387,4.786,4.786,0,4.786,4.786,4.786,4.786,4.786,3
4,121,23.83232777,102.0049999,22.35581285,2280.404688,27,394,4.762,4.762,0,4.762,4.762,4.762,4.762,4.762,3
4,121,24.25574476,101.36785,22.89863239,2321.185133,27,401,4.74,4.74,0,4.74,4.74,4.74,4.74,4.74,3
4,120,24.69484311,102.3576878,22.98887809,2353.088406,28,408,4.986,4.986,0,4.986,4.986,4.986,4.986,4.986,3
4,120,25.11852914,100.9763702,23.70389403,2393.533178,28,415,4.963,4.963,0,4.963,4.963,4.963,4.963,4.963,3
4,120,25.54221518,100.2854021,24.24351082,2431.270231,28,422,4.491,4.491,0,4.491,4.491,4.491,4.491,4.491,3
4,120,25.98238969,101.1570617,24.38524448,2466.73968,29,429,5.191,5.191,0,5.191,5.191,5.191,5.191,5.191,3
4,120,26.40634477,101.2100857,24.78170852,2508.158844,29,436,5.169,5.169,0,5.169,5.169,5.169,5.169,5.169,3
4,120,26.83029985,101.8080919,25.02890379,2548.144938,29,443,5.146,5.146,0,5.146,5.146,5.146,5.146,5.146,3
4,120,27.27155053,101.1544391,25.4934887,2578.77955,30,450,5.402,5.402,0,5.402,5.402,5.402,5.402,5.402,3
4,120,27.69577465,101.3299713,25.84866341,2619.244322,30,457,5.38,5.38,0,5.38,5.38,5.38,5.38,5.38,3
4,120,28.11999877,101.1449631,26.29855688,2659.966564,30,464,5.358,5.358,0,5.358,5.358,5.358,5.358,5.358,3
4,120,28.56232563,100.9013658,26.65312939,2689.337158,31,471,5.617,5.617,0,5.617,5.617,5.617,5.617,5.617,3
4,120,28.98681879,98.85838233,27.53871789,2722.433102,31,478,5.601,5.601,0,5.601,5.601,5.601,5.601,5.601,3
4,120,29.41131196,100.8592813,27.46997189,2770.601621,31,485,5.575,5.575,0,5.575,5.575,5.575,5.575,5.575,3
4,119,29.86416992,99.82596753,27.97916855,2793.047571,32.5,492,5.98,5.98,0,5.98,5.98,5.98,5.98,5.98,3
4,120,30.27947719,100.2273838,28.33131401,2839.573483,32,499,5.819,5.819,0,5.819,5.819,5.819,5.819,5.819,3
4,120,30.7042394,101.6065401,28.28773469,2874.218848,32,506,5.81,5.81,0,5.81,5.81,5.81,5.81,5.81,3
4,119,31.1487186,102.0699927,28.37617093,2896.35556,33,513,5.063,5.063,0,5.063,5.063,5.063,5.063,5.063,3
4,119,31.57374985,99.86833915,29.517201,2947.83384,33,520,6.045,6.045,6.045,0,6.045,6.045,6.045,6.045,4
4,119,31.9987811,99.80332273,29.91520721,2985.63708,33,527,6.023,6.023,6.023,0,6.023,6.023,6.023,6.023,4
4,119,32.42381234,98.55910923,30.67084199,3022.890865,33,534,6,6,6,0,6,6,6,6,4
4,119,32.86963676,98.68824071,30.92552338,3051.985496,34,541,6.274,6.274,6.274,0,6.274,6.274,6.274,6.274,4
4,119,33.29493705,99.09801947,31.22624366,3094.458902,34,548,6.26,6.26,6.26,0,6.26,6.26,6.26,6.26,4
4,119,33.72023734,97.72965666,31.98931907,3126.30517,34,555,6.235,6.235,6.235,0,6.235,6.235,6.235,6.235,4
4,120,34.14553763,97.53507893,32.44060355,3164.096828,34,562,6.215,6.215,6.215,0,6.215,6.215,6.215,6.215,4
4,119,34.59270726,98.87139071,32.37079178,3200.545202,35,569,6.49,6.49,6.49,0,6.49,6.49,6.49,6.49,4
4,119,35.0182766,99.05463539,32.71184062,3240.259445,35,576,6.47,6.47,6.47,0,6.47,6.47,6.47,6.47,4
4,119,35.44384593,99.217569,33.05619464,3279.755273,35,583,6.452,6.452,6.452,0,6.452,6.452,6.452,6.452,4
4,119,35.86941526,98.52642151,33.67857477,3318.229453,35,590,6.433,6.433,6.433,0,6.433,6.433,6.433,6.433,4
4,119,36.31793011,96.98158089,34.40537238,3336.687405,36,597,6.71,6.71,6.71,0,6.71,6.71,6.71,6.71,4
4,119,36.74376848,97.38745921,34.70032674,3379.376655,36,604,6.691,6.691,6.691,0,6.691,6.691,6.691,6.691,4
4,119,37.16960686,98.243875,34.84024928,3422.841095,36,611,6.671,6.671,6.671,0,6.671,6.671,6.671,6.671,4
4,119,37.61919788,98.43765561,35.02516378,3447.79501,37,618,6.954,6.954,6.954,0,6.954,6.954,6.954,6.954,4
4,119,38.0453053,99.22314136,35.10915357,3483.640508,37,625,6.94,6.94,6.94,0,6.94,6.94,6.94,6.94,4
4,119,38.47141272,99.62618873,35.32242114,3519.038195,37,632,6.918,6.918,6.918,0,6.918,6.918,6.918,6.918,4
4,118,38.9220799,96.38444629,36.76614568,3543.684594,38,639,7.21,7.21,7.21,0,7.21,7.21,7.21,7.21,4
4,118,39.34845637,98.34718306,36.47981538,3587.687082,38,646,7.184,7.184,7.184,0,7.184,7.184,7.184,7.184,4
4,118,39.77483283,98.61461598,36.7618754,3625.258225,38,653,7.166,7.166,7.166,0,7.166,7.166,7.166,7.166,4
4,118,40.22657619,97.90505544,37.27793325,3649.698122,39,660,7.453,7.453,7.453,7.453,0,7.453,7.453,7.453,5
4,118,40.65322169,97.78209656,37.73734307,3690.036524,39,667,7.436,7.436,7.436,7.436,0,7.436,7.436,7.436,5
4,118,41.0798672,98.93760435,37.48927296,3709.098855,39,674,7.419,7.419,7.419,7.419,0,7.419,7.419,7.419,5
4,118,41.53268673,96.34257634,38.91300717,3748.979364,40,681,7.708,7.708,7.708,7.708,0,7.708,7.708,7.708,5
4,118,41.95960127,96.85509732,39.13081681,3790.01907,40,688,7.691,7.691,7.691,7.691,0,7.691,7.691,7.691,5
4,118,42.38651582,96.91738376,39.49178535,3827.440516,40,695,7.671,7.671,7.671,7.671,0,7.671,7.671,7.671,5
4,118,42.81343037,97.62510234,39.57831155,3863.836716,40,702,7.656,7.656,7.656,7.656,0,7.656,7.656,7.656,5
4,117,43.26759512,98.40282168,39.34387483,3871.548299,41,709,7.749,7.749,7.749,7.749,0,7.749,7.749,7.749,5
4,118,43.69477871,96.57968336,40.65088643,3926.04974,41,716,7.932,7.932,7.932,7.932,0,7.932,7.932,7.932,5
4,118,44.1219623,96.21833504,41.19446086,3963.662436,41,723,79.12,79.12,79.12,79.12,0,79.12,79.12,79.12,5
4,118,44.54914589,96.62683053,41.42884177,4003.137673,41,730,7.898,7.898,7.898,7.898,0,7.898,7.898,7.898,5
4,117,45.06572051,95.27797012,42.25334187,4025.812644,42,738,8.192,8.192,8.192,8.192,0,8.192,8.192,8.192,5
4,117,45.43210848,95.18896858,42.60138879,4055.182259,42,744,8.178,8.178,8.178,8.178,0,8.178,8.178,8.178,5
4,117,45.92062577,98.30302702,41.49901663,4079.478953,42,752,8.158,8.158,8.158,8.158,0,8.158,8.158,8.158,5
4,117,46.28701375,95.65292209,43.23614403,4135.663517,42,758,8.145,8.145,8.145,8.145,0,8.145,8.145,8.145,5
4,117,46.80497202,94.95170816,43.80828449,4159.671444,43,766,8.441,8.441,8.441,8.441,0,8.441,8.441,8.441,5
4,117,47.1715906,95.50759064,43.90624917,4193.380072,43,772,8.424,8.424,8.424,8.424,0,8.424,8.424,8.424,5
4,117,47.66041537,95.8171528,44.21357403,4236.418778,43,780,8.409,8.409,8.409,8.409,0,8.409,8.409,8.409,5
4,117,48.02703395,95.35852209,44.76295492,4268.529225,43,786,8.393,8.393,8.393,8.393,0,8.393,8.393,8.393,5
4,117,48.48523434,95.11706635,45.07374019,4287.281937,44,793,8.695,8.695,8.695,8.695,0,8.695,8.695,8.695,5
4,117,48.91322505,95.07058457,45.49083185,4324.839977,44,800,8.677,8.677,8.677,8.677,8.677,0,8.677,8.677,6
4,117,49.34121577,95.15095033,45.86139303,4363.755131,44,807,8.664,8.664,8.664,8.664,8.664,0,8.664,8.664,6
4,117,49.76920649,95.68686248,45.96266796,4398.023489,44,814,8.648,8.648,8.648,8.648,8.648,0,8.648,8.648,6
4,117,50.22875209,95.60472909,46.15431461,4412.570744,45,821,8.95,8.95,8.95,8.95,8.95,0,8.95,8.95,6
4,117,50.65701186,94.59325894,47.09593646,4454.958113,45,828,8.937,8.937,8.937,8.937,8.937,0,8.937,8.937,6
4,117,51.08527162,93.32325655,48.0582161,4484.949231,45,835,8.92,8.92,8.92,8.92,8.92,0,8.92,8.92,6
4,117,51.51353138,94.60443992,47.86953073,4528.670144,45,842,8.905,8.905,8.905,8.905,8.905,0,8.905,8.905,6
4,116,51.9744222,93.40450316,48.6390331,4543.104721,46,849,9.21,9.21,9.21,9.21,9.21,0,9.21,9.21,6
4,117,52.402951,93.87503105,48.81187872,4582.21663,46,856,9.19,9.19,9.19,9.19,9.19,0,9.19,9.19,6
4,117,52.83147981,95.1244089,48.53880093,4617.224747,46,863,9.179,9.179,9.179,9.179,9.179,0,9.179,9.179,6
4,117,53.38244541,93.96474069,49.66116965,4666.398928,46,871,9.161,9.161,9.161,9.161,9.161,0,9.161,9.161,6
4,116,53.80037431,93.7940935,49.74890199,4666.153165,47.5,878,9.632,9.632,9.632,9.632,9.632,0,9.632,9.632,6
4,116,54.21229932,93.7042065,50.30710407,4713.987269,47,885,9.45,9.45,9.45,9.45,9.45,0,9.45,9.45,6
4,116,54.64109717,93.91445173,50.58494128,4750.657027,47,892,9.441,9.441,9.441,9.441,9.441,0,9.441,9.441,6
4,116,55.02589536,93.48970002,51.03115008,4770.886913,47.5,898,9.59,9.59,9.59,9.59,9.59,0,9.59,9.59,6
4,116,55.47221943,92.98839178,51.59396787,4797.640098,48,905,9.738,9.738,9.738,9.738,9.738,0,9.738,9.738,6
4,116,55.90128632,93.35184637,51.79041433,4834.730802,48,912,9.723,9.723,9.723,9.723,9.723,0,9.723,9.723,6
4,116,56.39164848,93.22474695,52.28804165,4874.539452,48,920,9.707,9.707,9.707,9.707,9.707,0,9.707,9.707,6
4,116,56.7594201,93.27109032,52.59889832,4905.956596,48,926,9.694,9.694,9.694,9.694,9.694,0,9.694,9.694,6
4,116,57.18848699,93.17001698,53.04015986,4941.752595,48,933,9.68,9.68,9.68,9.68,9.68,0,9.68,9.68,6
4,116,57.7150162,92.58984557,53.57517429,4960.517114,49,941,9.989,9.989,9.989,9.989,9.989,9.989,0,9.989,7
4,116,58.08301842,93.24834074,53.52349791,4990.977371,49,947,9.977,9.977,9.977,9.977,9.977,9.977,0,9.977,7
4,116,58.51235436,91.47007282,54.89169405,5020.947252,49,954,9.966,9.966,9.966,9.966,9.966,9.966,0,9.966,7
4,116,58.94169029,94.58238023,53.3390141,5044.930913,49,961,9.949,9.949,9.949,9.949,9.949,9.949,0,9.949,7
4,116,59.37102623,92.09451481,55.35558814,5097.946032,49,968,9.935,9.935,9.935,9.935,9.935,9.935,0,9.935,7
4,116,59.83783598,92.07310034,55.52131817,5112.019899,50,975,10.25,10.25,10.25,10.25,10.25,10.25,0,10.25,7
4,115,60.26744096,92.02295374,55.95939586,5149.548896,50,982,10.24,10.24,10.24,10.24,10.24,10.24,0,10.24,7
4,115,60.69704594,92.04961806,56.32103076,5184.329371,50,989,10.22,10.22,10.22,10.22,10.22,10.22,0,10.22,7
4,115,61.12665091,92.11704404,56.65887156,5219.247767,50,996,10.21,10.21,10.21,10.21,10.21,10.21,0,10.21,7
4,115,61.55625589,90.88753741,57.73008353,5246.945127,50,1003,10.19,10.19,10.19,10.19,10.19,10.19,0,10.19,7
4,115,62.08609048,92.43630886,57.00322713,5269.167909,51,1011,10.51,10.51,10.51,10.51,10.51,10.51,0,10.51,7
4,115,62.45455392,91.62845956,57.86301995,5301.899383,51,1017,10.49,10.49,10.49,10.49,10.49,10.49,0,10.49,7
4,115,62.88442794,92.02562743,58.02813044,5340.075113,51,1024,10.48,10.48,10.48,10.48,10.48,10.48,0,10.48,7
4,115,63.31430196,91.72327597,58.57654256,5372.832379,51,1031,10.47,10.47,10.47,10.47,10.47,10.47,0,10.47,7
4,115,63.74417598,91.53882025,59.07958416,5408.075434,51,1038,10.45,10.45,10.45,10.45,10.45,10.45,0,10.45,7
4,115,64.21421425,91.68210248,59.08935728,5417.43651,52,1045,10.77,10.77,10.77,10.77,10.77,10.77,0,10.77,7
4,115,64.64435731,90.60054629,60.17268106,5451.677776,52,1052,10.76,10.76,10.76,10.76,10.76,10.76,0,10.76,7
4,115,65.09485155,91.13337294,60.08785915,5476.009277,52,1059,10.91,10.91,10.91,10.91,10.91,10.91,0,10.91,7
4,115,65.50464344,91.07808593,60.65056146,5523.937049,52,1066,10.73,10.73,10.73,10.73,10.73,10.73,0,10.73,7
4,115,65.97602692,91.0844312,60.74573109,5532.990364,53,1073,11.05,11.05,11.05,11.05,11.05,11.05,0,11.05,7
4,115,66.40643903,90.79451053,61.32410276,5567.891894,53,1080,11.04,11.04,11.04,11.04,11.04,11.04,11.04,0,8
4,115,66.83685113,90.84976111,61.67329115,5603.003768,53,1087,11.03,11.03,11.03,11.03,11.03,11.03,11.03,0,8
4,115,67.26726324,91.22780201,61.79019636,5636.9838,53,1094,11.01,11.01,11.01,11.01,11.01,11.01,11.01,0,8
4,115,67.69767534,90.35154215,62.77781431,5672.072336,53,1101,11,11,11,11,11,11,11,0,8
4,115,68.12808745,90.18304423,63.28187912,5706.952504,53,1108,10.99,10.99,10.99,10.99,10.99,10.99,10.99,0,8
4,115,68.60135423,89.13675202,64.0216653,5706.683304,54,1115,11.31,11.31,11.31,11.31,11.31,11.31,11.31,0,8
4,115,69.03203538,90.04008679,63.85279331,5749.311052,54,1122,11.3,11.3,11.3,11.3,11.3,11.3,11.3,0,8
4,115,69.46271653,90.83651497,63.65886672,5782.5496,54,1129,11.28,11.28,11.28,11.28,11.28,11.28,11.28,0,8
4,115,69.89339768,89.98817029,64.65923233,5818.56601,54,1136,11.27,11.27,11.27,11.27,11.27,11.27,11.27,0,8
4,115,70.32407883,89.66694471,65.26059879,5851.718504,54,1143,11.26,11.26,11.26,11.26,11.26,11.26,11.26,0,8
4,115,70.75475997,90.59223706,64.97412321,5886.151172,54,1150,11.24,11.24,11.24,11.24,11.24,11.24,11.24,0,8
4,115,71.18544112,90.89631003,65.1346241,5920.496986,54,1157,11.23,11.23,11.23,11.23,11.23,11.23,11.23,0,8
4,114,71.66086025,89.99756667,65.88274564,5929.286793,55,1164,11.56,11.56,11.56,11.56,11.56,11.56,11.56,0,8
